100	2629	
100
76	47	3572	1	
71	71	5041	1	
67	1	67	1	
52	59	3068	1	
49	1	49	1	
13	17	221	1	
33	27	891	1	
32	88	2816	1	
65	88	5720	1	
20	51	1020	1	
21	30	630	1	
22	16	352	1	
13	30	390	1	
16	28	448	1	
86	99	8514	1	
12	65	780	1	
17	82	1394	1	
55	39	2145	1	
17	57	969	1	
23	92	2116	1	
30	34	1020	1	
27	4	108	1	
36	58	2088	1	
11	84	924	1	
43	6	258	1	
54	79	4266	1	
98	91	8918	1	
65	65	4225	1	
78	56	4368	1	
91	54	4914	1	
93	80	7440	1	
8	89	712	1	
89	72	6408	1	
27	50	1350	1	
44	78	3432	1	
94	46	4324	1	
67	76	5092	1	
85	23	1955	1	
4	76	304	1	
12	58	696	1	
33	24	792	1	
20	62	1240	1	
64	96	6144	1	
86	80	6880	1	
42	4	168	1	
21	90	1890	1	
45	92	4140	1	
70	2	140	1	
84	39	3276	1	
10	61	610	1	
3	55	165	1	
53	44	2332	1	
81	85	6885	1	
42	64	2688	1	
27	6	162	1	
57	64	3648	1	
88	29	2552	1	
8	23	184	1	
40	100	4000	1	
39	50	1950	1	
94	95	8930	1	
28	91	2548	1	
96	27	2592	1	
86	24	2064	1	
22	39	858	1	
58	59	3422	1	
84	9	756	1	
22	42	924	1	
27	48	1296	1	
88	49	4312	1	
28	1	28	1	
1	92	92	1	
98	45	4410	1	
39	15	585	1	
81	92	7452	1	
13	97	1261	1	
57	86	4902	1	
67	48	3216	1	
34	5	170	1	
80	13	1040	1	
59	60	3540	1	
61	69	4209	1	
9	95	855	1	
57	27	1539	1	
94	88	8272	1	
44	33	1452	1	
60	51	3060	1	
33	63	2079	1	
84	27	2268	1	
70	30	2100	1	
78	95	7410	1	
31	77	2387	1	
85	65	5525	1	
28	82	2296	1	
83	82	6806	1	
6	56	336	1	
85	24	2040	1	
42	44	1848	1	
33	2	66	1	
47	23	1081	1	
3
29	1887	45	1919	
23	1716	38	1750	
15	2470	26	2506	
